feature	r2_score	p_value	cell_count_coef	plate_coef	Null_coef	WT_coef
Cytoplasm_Texture_DifferenceVariance_RFP_3_03_256	0.005727539517893954	0.018548757991219245	-0.004336740542262869	0.09180701283778647	0.10348655895360606	-0.10348655895360537
Cytoplasm_Texture_Entropy_DAPI_3_00_256	0.11718401827151459	1.1102230246251565e-16	0.016312852746843746	-0.22937693866348646	0.08801310000934548	-0.08801310000934644
Cytoplasm_Texture_Entropy_DAPI_3_01_256	0.11281651195671105	1.1102230246251565e-16	0.015559912620094232	-0.21585368139751696	0.09603547848225208	-0.096035478482253
Cytoplasm_Texture_Entropy_DAPI_3_02_256	0.11625014894550889	1.1102230246251565e-16	0.015674785908309462	-0.21664190278012718	0.10005924772288578	-0.10005924772288667
Cytoplasm_Texture_Entropy_DAPI_3_03_256	0.11502156271607966	1.1102230246251565e-16	0.015494655722161552	-0.2134989828844715	0.10159847649313085	-0.10159847649313171
Cytoplasm_Texture_Entropy_GFP_3_00_256	0.008515035048222375	0.0014553428042849426	0.005058712330161534	-0.07573905651448595	0.008327488962831808	-0.008327488962832176
Cytoplasm_Texture_Entropy_GFP_3_01_256	0.00548874840907887	0.022909746426475697	0.003870306789579117	-0.056745340774773376	0.011314029889515461	-0.011314029889515728
Cytoplasm_Texture_Entropy_GFP_3_02_256	0.007142828141201707	0.005176852583303582	0.004595983064450333	-0.06857286799903223	0.008546195637553891	-0.008546195637554224
Cytoplasm_Texture_Entropy_GFP_3_03_256	0.005853511570361625	0.016584449197591167	0.004060271637607294	-0.059942764836377706	0.010172705062735828	-0.010172705062736112
Cytoplasm_Texture_Entropy_RFP_3_00_256	0.0054919365583776525	0.022845459016724412	0.005582965424338671	-0.09698172899105463	-0.04593662716982343	0.04593662716982281
Cytoplasm_Texture_Entropy_RFP_3_01_256	0.005107485309445381	0.031999046233889605	0.0054647197915444375	-0.09613486659824935	-0.04993240184953712	0.04993240184953653
Cytoplasm_Texture_Entropy_RFP_3_02_256	0.00533093919063321	0.026320130971104083	0.005611865785918184	-0.09926121664648228	-0.05349034326288088	0.053490343262880255
Cytoplasm_Texture_Entropy_RFP_3_03_256	0.004844419057653204	0.040201504144001365	0.005309699821658984	-0.09319999337671886	-0.04766075569420308	0.0476607556942025
Cytoplasm_Texture_InfoMeas1_DAPI_3_00_256	0.06001213744850653	1.1102230246251565e-16	-0.008366024965682988	0.09729679485598643	-0.1288510435657122	0.12885104356571242
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256	0.049270990992515085	1.1102230246251565e-16	-0.00780078711693997	0.09252510699443395	-0.1127283895283163	0.11272838952831654
Cytoplasm_Texture_InfoMeas1_DAPI_3_02_256	0.06100976304261674	1.1102230246251565e-16	-0.00937066748619419	0.11670791527192187	-0.11251978286348237	0.11251978286348271
Cytoplasm_Texture_InfoMeas1_DAPI_3_03_256	0.04019293240249999	1.1102230246251565e-16	-0.006877640036297008	0.08024007710594548	-0.1048852811501506	0.10488528115015078
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256	0.017478808575466243	2.4399489595428037e-07	-0.0018299851956570027	0.00078442940966017	-0.11255468417147149	0.11255468417147123
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	0.02126413905256952	5.506493816476166e-09	-0.003701394725521871	0.03292814838237311	-0.09865719106610059	0.09865719106610053
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	0.017532216992834138	2.3137042926002493e-07	-0.0018847281668698816	0.0017623636252161456	-0.11199315453584315	0.11199315453584288
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256	0.017775187275342885	1.8166889126369767e-07	-0.0020609507811463106	0.004848861982087116	-0.11043892121907417	0.11043892121907395
Cytoplasm_Texture_InfoMeas1_RFP_3_00_256	0.005654354214370438	0.019791751741879082	0.005422313523603263	-0.10586459720066421	-0.09266248312952138	0.09266248312952063
Cytoplasm_Texture_InfoMeas1_RFP_3_01_256	0.005412702638304956	0.024496099241299585	0.002425486981426733	-0.06084956746133657	-0.09699263822649565	0.09699263822649512
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	0.008703540309841551	0.0012201552641215585	0.004502347510933674	-0.10031891875404161	-0.12804312232096549	0.12804312232096465
Cytoplasm_Texture_InfoMeas1_RFP_3_03_256	0.0061847711848500575	0.01233496284997182	0.003864845921940962	-0.08565289973861756	-0.1080133915760634	0.10801339157606271
Cytoplasm_Texture_InfoMeas2_DAPI_3_00_256	0.14556961611173602	1.1102230246251565e-16	0.013929829987693649	-0.1694013064653288	0.1840953848164411	-0.18409538481644155
Cytoplasm_Texture_InfoMeas2_DAPI_3_01_256	0.1441791804717083	1.1102230246251565e-16	0.014018154293702782	-0.17167969487904594	0.18030595223788032	-0.1803059522378808
Cytoplasm_Texture_InfoMeas2_DAPI_3_02_256	0.1457729686413174	1.1102230246251565e-16	0.014021904482594163	-0.1711603131468355	0.1826809735226769	-0.18268097352267737
Cytoplasm_Texture_InfoMeas2_DAPI_3_03_256	0.13715512299441712	1.1102230246251565e-16	0.013368643174980271	-0.1613949266974354	0.18154285299730363	-0.18154285299730405
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256	0.043081625258288514	1.1102230246251565e-16	0.005109350041896772	-0.04379739679881972	0.14300144468385786	-0.14300144468385778
Cytoplasm_Texture_InfoMeas2_GFP_3_01_256	0.043388228919428395	1.1102230246251565e-16	0.005010387430935608	-0.041696269433007804	0.1453881939537257	-0.1453881939537256
Cytoplasm_Texture_InfoMeas2_GFP_3_02_256	0.041964413595019456	1.1102230246251565e-16	0.004153168143595304	-0.026164963489204024	0.1550778363276662	-0.15507783632766597
Cytoplasm_Texture_InfoMeas2_GFP_3_03_256	0.022772503308025716	1.1998542159830095e-09	0.0006667860017974687	0.025544207282081843	0.14732616169022114	-0.14732616169022067
Cytoplasm_Texture_InfoMeas2_RFP_3_00_256	4.1326536445174256e-05	0.9991176341206378	-0.0003276160333626782	0.004750883532860351	-0.001173926720923485	0.0011739267209235071
Cytoplasm_Texture_InfoMeas2_RFP_3_01_256	0.0008432187421111292	0.783539582879089	-0.0007455234593542903	0.02043628653852663	0.03694527742954409	-0.036945277429543906
Cytoplasm_Texture_InfoMeas2_RFP_3_02_256	0.0010675124980670248	0.6985924428334038	-0.0017385364926236777	0.037632460942217213	0.044895741866098016	-0.044895741866097724
Cytoplasm_Texture_InfoMeas2_RFP_3_03_256	0.0007872386429159661	0.8044857565851847	-0.0019521702322598433	0.038709084135521474	0.03581043455340781	-0.03581043455340752
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_00_256	0.045839505284608895	1.1102230246251565e-16	-0.009378301415375264	0.12652438483241768	-0.07259873727158615	0.07259873727158661
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_01_256	0.04905347959847628	1.1102230246251565e-16	-0.009518235023374132	0.1271519371859469	-0.07886938035702395	0.07886938035702443
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_02_256	0.044179195970177054	1.1102230246251565e-16	-0.008715884038901537	0.11423716475155885	-0.08126103889352926	0.08126103889352966
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_03_256	0.05026295875922526	1.1102230246251565e-16	-0.009713436340413958	0.13030897759238763	-0.07822558435321653	0.07822558435321703
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_00_256	0.12131579301389461	1.1102230246251565e-16	-0.015800186810636906	0.21694783531914286	-0.10673417436610795	0.10673417436610882
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_01_256	0.12206589488901132	1.1102230246251565e-16	-0.015529465892667071	0.21107432440992452	-0.11378067957800993	0.11378067957801075
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_02_256	0.11074104107830451	1.1102230246251565e-16	-0.015892609756209784	0.2236973064743959	-0.08480133417826405	0.084801334178265
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_03_256	0.11539589283578644	1.1102230246251565e-16	-0.014899277848162326	0.20114291348141672	-0.11478575435229607	0.11478575435229682
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256	0.015145011786031115	2.4571587040611576e-06	-0.008831410981678245	0.1488856013465046	0.054040605723583324	-0.05404060572358242
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_01_256	0.01814786758821063	1.253112146271107e-07	-0.010049913664933173	0.17336311415033748	0.07769390235293175	-0.07769390235293067
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	0.016878728898227613	4.4286783940084007e-07	-0.00986992782615727	0.17260534216112863	0.08596267740399768	-0.08596267740399659
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256	0.015926176228137856	1.1372888951699522e-06	-0.009324313933290062	0.15984234027518418	0.06795191575923495	-0.06795191575923398
Cytoplasm_Texture_SumAverage_DAPI_3_00_256	0.026370126021112772	3.088584943355954e-11	0.0066007858417579165	-0.0855709390233005	0.0654271552599154	-0.06542715525991567
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	0.024818993493345043	1.5025292121606526e-10	0.006207359034034467	-0.07906208901902632	0.06732506669452622	-0.06732506669452648
Cytoplasm_Texture_SumAverage_DAPI_3_02_256	0.02623938926375957	3.529954106795685e-11	0.006362125185859816	-0.08088335137526467	0.06962092209456934	-0.06962092209456959
Cytoplasm_Texture_SumAverage_DAPI_3_03_256	0.0239265023217915	3.723327202109772e-10	0.006076776114777904	-0.07726680814639375	0.06645234856709824	-0.06645234856709847
Cytoplasm_Texture_SumAverage_GFP_3_00_256	0.08635913229387004	1.1102230246251565e-16	0.010659656068801962	-0.12909415696569831	0.14309313863961848	-0.1430931386396188
Cytoplasm_Texture_SumAverage_GFP_3_01_256	0.08403326230559716	1.1102230246251565e-16	0.010552295115284339	-0.12808372777579224	0.1404592706196177	-0.14045927061961802
Cytoplasm_Texture_SumAverage_GFP_3_02_256	0.0858824112171197	1.1102230246251565e-16	0.010704005884947325	-0.13020703936725136	0.14131859375012684	-0.14131859375012723
Cytoplasm_Texture_SumAverage_GFP_3_03_256	0.08414040418813695	1.1102230246251565e-16	0.010290664251265992	-0.12282940170874412	0.14553237396293453	-0.1455323739629348
Cytoplasm_Texture_SumAverage_RFP_3_00_256	0.01405868183783654	7.1368272702709845e-06	0.007930860002367285	-0.12925239345589398	-0.03020936272091207	0.030209362720911334
Cytoplasm_Texture_SumAverage_RFP_3_01_256	0.014056066129983003	7.155119955526423e-06	0.007918594211497952	-0.1289685017533989	-0.0298169380493543	0.029816938049353578
Cytoplasm_Texture_SumAverage_RFP_3_02_256	0.013828366171428241	8.93987377359462e-06	0.007878593675619928	-0.12849546536979778	-0.03040078452399393	0.030400784523993196
Cytoplasm_Texture_SumAverage_RFP_3_03_256	0.013949023573727737	7.945080699678364e-06	0.00789140421712461	-0.12854766093043668	-0.029805094277989164	0.029805094277988428
Cytoplasm_Texture_SumEntropy_DAPI_3_00_256	0.11730862800885933	1.1102230246251565e-16	0.016210051418535376	-0.22719313492070659	0.09049726462551044	-0.0904972646255114
Cytoplasm_Texture_SumEntropy_DAPI_3_01_256	0.11378321665825153	1.1102230246251565e-16	0.015863991123454067	-0.22167443615549068	0.09131665253732493	-0.09131665253732588
Cytoplasm_Texture_SumEntropy_DAPI_3_02_256	0.11781481052711062	1.1102230246251565e-16	0.01592792249305488	-0.2211407066932993	0.09755839779821981	-0.09755839779822073
Cytoplasm_Texture_SumEntropy_DAPI_3_03_256	0.1147851090007096	1.1102230246251565e-16	0.015766374396153467	-0.21919730019722364	0.09533618654860947	-0.09533618654861038
Cytoplasm_Texture_SumEntropy_GFP_3_00_256	0.013307101791733555	1.4868040044691e-05	0.0056000714871835815	-0.07943020243221773	0.027386786511605615	-0.027386786511605962
Cytoplasm_Texture_SumEntropy_GFP_3_01_256	0.012246009666707636	4.166223654311629e-05	0.004943294122010492	-0.06735683357036015	0.03552573245616066	-0.03552573245616092
Cytoplasm_Texture_SumEntropy_GFP_3_02_256	0.012238196743555751	4.197838298036771e-05	0.0050785285223788985	-0.07014122827039558	0.03262161253668244	-0.032621612536682734
Cytoplasm_Texture_SumEntropy_GFP_3_03_256	0.010988849707832538	0.00013982222247865828	0.004681582963641997	-0.06378322613171405	0.03367601077066464	-0.03367601077066489
Cytoplasm_Texture_SumEntropy_RFP_3_00_256	0.004120630087322219	0.0744552274471525	0.004906205679390981	-0.08627076506466758	-0.04466955172072504	0.044669551720724496
Cytoplasm_Texture_SumEntropy_RFP_3_01_256	0.0036681301714631687	0.10833622718450187	0.004600782963898698	-0.0804530162006923	-0.04004814630937077	0.04004814630937028
Cytoplasm_Texture_SumEntropy_RFP_3_02_256	0.003738706683865445	0.10224182464010556	0.004644428082775513	-0.08121019498229498	-0.040403221066766	0.040403221066765485
Cytoplasm_Texture_SumEntropy_RFP_3_03_256	0.0032284038239736024	0.15452374306872962	0.004369418535998772	-0.07733106462673038	-0.0418368177529276	0.0418368177529271
Cytoplasm_Texture_SumVariance_DAPI_3_00_256	0.019972008820244302	2.0198929195913706e-08	0.009639751210706158	-0.15850824477718065	-0.042503103476456694	0.04250310347645579
Cytoplasm_Texture_SumVariance_DAPI_3_01_256	0.021277956247000906	5.430337290945886e-09	0.01000384966794572	-0.16490863503257952	-0.04581020835289845	0.04581020835289751
Cytoplasm_Texture_SumVariance_DAPI_3_02_256	0.01992672116631833	2.1138238714968338e-08	0.009713097732392158	-0.16036421685025043	-0.04550153974995144	0.04550153974995054
Cytoplasm_Texture_SumVariance_DAPI_3_03_256	0.02005385579399066	1.860563392241943e-08	0.010027520841623158	-0.1678829043726722	-0.056554458641526306	0.056554458641525335
Cytoplasm_Texture_SumVariance_GFP_3_00_256	0.048086133529803066	1.1102230246251565e-16	0.003244596514649071	-0.005238790039164415	0.18372338663893578	-0.1837233866389354
Cytoplasm_Texture_SumVariance_GFP_3_01_256	0.04791916474998592	1.1102230246251565e-16	0.003058607727892209	-0.001836064640830637	0.18596128620515762	-0.1859612862051572
Cytoplasm_Texture_SumVariance_GFP_3_02_256	0.04802963884554412	1.1102230246251565e-16	0.0032713466445122167	-0.005775533137458183	0.18320666524797222	-0.18320666524797183
Cytoplasm_Texture_SumVariance_GFP_3_03_256	0.0466251448735151	1.1102230246251565e-16	0.0031916272605364716	-0.005096453541343193	0.18095786560740057	-0.1809578656074002
Cytoplasm_Texture_SumVariance_RFP_3_00_256	0.012418177673920394	3.526543952991901e-05	0.005093695255262998	-0.07020219622857068	0.033330272551971414	-0.033330272551971685
Cytoplasm_Texture_SumVariance_RFP_3_01_256	0.012843400850830688	2.3344738837804968e-05	0.0053530247014586104	-0.07495510899294487	0.030175347651253785	-0.030175347651254104
Cytoplasm_Texture_SumVariance_RFP_3_02_256	0.012715702298018328	2.6426867706486057e-05	0.0053737740400102065	-0.07556237680254775	0.028988679768618665	-0.028988679768618984
Cytoplasm_Texture_SumVariance_RFP_3_03_256	0.012320017776486725	3.878235741427982e-05	0.005069621725825533	-0.0698440418360333	0.03328128150536441	-0.0332812815053647
Cytoplasm_Texture_Variance_DAPI_3_00_256	0.02468999740352862	1.7133316987383296e-10	0.010491970203027086	-0.1708594969279938	-0.03942018973043973	0.03942018973043879
Cytoplasm_Texture_Variance_DAPI_3_01_256	0.02739226982682874	1.0854539489457693e-11	0.011030444406841854	-0.17947756205158438	-0.04082235006938195	0.040822350069380925
Cytoplasm_Texture_Variance_DAPI_3_02_256	0.024982262793216803	1.2724132858465964e-10	0.010447960468718848	-0.1693823119156193	-0.03612467845680434	0.03612467845680338
Cytoplasm_Texture_Variance_DAPI_3_03_256	0.02579629674392292	5.549283255135151e-11	0.010844697875746	-0.17749278971014443	-0.04440533921901013	0.04440533921900912
Cytoplasm_Texture_Variance_GFP_3_00_256	0.04883066172705064	1.1102230246251565e-16	0.00341766092707106	-0.008069691522388844	0.18302135614199405	-0.18302135614199366
Cytoplasm_Texture_Variance_GFP_3_01_256	0.04895887994605408	1.1102230246251565e-16	0.003304585601622385	-0.00586400863547179	0.18494553724444357	-0.18494553724444318
Cytoplasm_Texture_Variance_GFP_3_02_256	0.04892217477722949	1.1102230246251565e-16	0.003441352905278699	-0.00846383237486767	0.18289808812671365	-0.18289808812671327
Cytoplasm_Texture_Variance_GFP_3_03_256	0.048055759571268064	1.1102230246251565e-16	0.003520977688736616	-0.010469669139261562	0.1796800433533871	-0.17968004335338675
Cytoplasm_Texture_Variance_RFP_3_00_256	0.012481048079150403	3.318120365214394e-05	0.005153620781048113	-0.07134687972476811	0.0324103128743462	-0.032410312874346495
Cytoplasm_Texture_Variance_RFP_3_01_256	0.012643603424547623	2.834218436498226e-05	0.005233432648064138	-0.07276457030483731	0.031624882020437214	-0.03162488202043751
Cytoplasm_Texture_Variance_RFP_3_02_256	0.012527979158827085	3.17055431034996e-05	0.005216715678510952	-0.07258087657471166	0.031323270851962806	-0.0313232708519631
Cytoplasm_Texture_Variance_RFP_3_03_256	0.012446193794134586	3.4321079611543404e-05	0.005065307681460089	-0.06958066445037188	0.03409237820681356	-0.034092378206813836
Cells_AreaShape_Area	0.19464807524934458	1.1102230246251565e-16	-0.014497908001733869	0.1639935522074476	-0.2422957564356003	0.24229575643560058
Cells_AreaShape_BoundingBoxArea	0.17189193243211054	1.1102230246251565e-16	-0.016323544414939307	0.20781946368794818	-0.17741893610840856	0.1774189361084092
Cells_AreaShape_BoundingBoxMaximum_X	0.0006686522828195374	0.8477981783245556	-0.00020982393246391827	-0.002611737414587152	-0.02402534842193505	0.024025348421934985
Cells_AreaShape_BoundingBoxMaximum_Y	0.004623520471195297	0.04861314077390888	-0.0009847817393303932	0.0012232505317791575	-0.05727241082936399	0.05727241082936387
Cells_AreaShape_BoundingBoxMinimum_X	0.006643417228757387	0.008157038547171647	0.0038512013186171377	-0.0539343420742183	0.02167513974965026	-0.021675139749650487
Cells_AreaShape_BoundingBoxMinimum_Y	0.0065068094079506755	0.009230214384759461	0.00481213451282194	-0.07467209079560387	-0.0028819431758143124	0.0028819431758139308
Cells_AreaShape_Center_X	0.0008302980036644092	0.7883938531473361	0.0017299420702360283	-0.026916133217529357	-0.0013317004084575541	0.0013317004084574154
Cells_AreaShape_Center_Y	0.000650389026110143	0.8542895781870036	0.0018583173524822152	-0.03609813897205308	-0.03100201024260312	0.031002010242602865
Cells_AreaShape_Compactness	0.020844606674333188	8.402300966103837e-09	-0.0012704524440102756	-0.01274582156101961	-0.132842752927686	0.13284275292768563
Cells_AreaShape_ConvexArea	0.17982532454241573	1.1102230246251565e-16	-0.015633316704335737	0.19129038444518412	-0.20178093241798328	0.2017809324179838
Cells_AreaShape_Eccentricity	0.005324546374436578	0.026468150284891023	-0.005124455045968718	0.10122439282886014	0.09240919552614082	-0.0924091955261401
Cells_AreaShape_EquivalentDiameter	0.1775510214963485	1.1102230246251565e-16	-0.014664459403663907	0.17278943911484518	-0.21663009742522482	0.2166300974252252
Cells_AreaShape_EulerNumber	0.00034853090843101064	0.9489909345710604	0.0008797672948826252	-0.01933774820195442	-0.0239301331452137	0.02393013314521355
Cells_AreaShape_Extent	0.009027461215097454	0.0009004391590380356	0.0058686565356225505	-0.09240950983626922	-0.009041920242605611	0.009041920242605112
Cells_AreaShape_FormFactor	0.02128639570830293	5.384338863656524e-09	0.0011118807110934476	0.016070755339338383	0.13649514631984236	-0.13649514631984197
Cells_AreaShape_MajorAxisLength	0.12404414338827396	1.1102230246251565e-16	-0.016019827428323048	0.2202552850070954	-0.1070175791631902	0.10701757916319109
Cells_AreaShape_MaxFeretDiameter	0.13582702830372229	1.1102230246251565e-16	-0.015693436821142704	0.208634455148764	-0.13419750390414664	0.13419750390414742
Cells_AreaShape_MaximumRadius	0.16200383546530972	1.1102230246251565e-16	-0.011444611801389589	0.11470744844391198	-0.25197226439212417	0.25197226439212417
Cells_AreaShape_MeanRadius	0.14087701515574502	1.1102230246251565e-16	-0.011987603380531491	0.13269931528108042	-0.21227387012047572	0.2122738701204759
Cells_AreaShape_MedianRadius	0.12484110558490413	1.1102230246251565e-16	-0.012247162565377166	0.1439101313044962	-0.18255310862964286	0.1825531086296432
Cells_AreaShape_MinFeretDiameter	0.14570799655408517	1.1102230246251565e-16	-0.012903500759889842	0.14898974125779602	-0.20317230066823588	0.2031723006682362
Cells_AreaShape_MinorAxisLength	0.14591453259610832	1.1102230246251565e-16	-0.011694965215190926	0.12514042524979394	-0.22487059596025166	0.22487059596025177
Cells_AreaShape_Orientation	0.00017849509875977887	0.9850051255973947	-0.0006117410277380269	0.00843826346431698	-0.003973492843910617	0.003973492843910652
Cells_AreaShape_Perimeter	0.13308431290643974	1.1102230246251565e-16	-0.010341828180749406	0.10336049778505055	-0.2289024514314721	0.2289024514314721
Cells_AreaShape_Solidity	0.006655953224422029	0.008064901382231593	0.005132365520727892	-0.08144517756485459	-0.01049854430987368	0.01049854430987325
Cells_AreaShape_Zernike_0_0	0.00672309491632217	0.0075884805623330776	0.005864835063432505	-0.09870191662192464	-0.03518290304131878	0.03518290304131818
Cells_AreaShape_Zernike_1_1	0.005333182408407855	0.026268381245617367	0.0046788865353322795	-0.09560407160745818	-0.09746743027971272	0.097467430279712
Cells_AreaShape_Zernike_2_0	0.006061639803969898	0.013773519295820269	0.0042670045836007385	-0.09155331249673648	-0.1068545437008345	0.1068545437008338
Cells_AreaShape_Zernike_2_2	0.009461364112651416	0.0005982793341836601	0.00034020532586678234	0.018111376874749285	0.0960702502920753	-0.096070250292075
Cells_AreaShape_Zernike_3_1	0.0004503354341574006	0.9203930174629986	0.0005893983725379717	-0.01569428660205873	-0.02730551865571284	0.02730551865571269
Cells_AreaShape_Zernike_3_3	0.0007526418191126094	0.8172971937670584	0.0006492769922105913	-0.00528718177161552	0.01931807493129287	-0.019318074931292853
Cells_AreaShape_Zernike_4_0	0.004373104730981625	0.06017847629548223	-0.0028412177716653775	0.06554513723643321	0.09001601338105299	-0.09001601338105246
Cells_AreaShape_Zernike_4_2	0.0014758728192487691	0.5502406430856714	-0.002991481043147295	0.05430166397050888	0.034231327383843026	-0.03423132738384266
Cells_AreaShape_Zernike_4_4	0.010355245368742882	0.0002561873426342176	-0.00046102381632554267	0.03380922576723583	0.10998787648134378	-0.10998787648134335
Cells_AreaShape_Zernike_5_1	0.0002578852629412376	0.9703294743108934	-0.0007087730985864913	0.016218826203918978	0.021911643371844144	-0.021911643371844012
Cells_AreaShape_Zernike_5_3	0.001864817551858522	0.42684907997708466	-0.0026557237082162804	0.05499734208210215	0.05833810119540591	-0.05833810119540549
Cells_AreaShape_Zernike_5_5	0.0020122698407087913	0.3856329038828715	0.0031042959223913243	-0.05139085042361591	-0.01511277097242316	0.015112770972422862
Cells_AreaShape_Zernike_6_0	0.0036831374627290803	0.10701271607176654	-0.0043329412064884686	0.0849822991068396	0.075636799553374	-0.07563679955337341
Cells_AreaShape_Zernike_6_2	0.0025907151056472344	0.2533261357667822	-0.0032992981597646056	0.06714895656694708	0.06763445149852593	-0.06763445149852543
Cells_AreaShape_Zernike_6_4	0.00632385217833753	0.010885853106895271	-0.005265550536943071	0.10637566273871477	0.1046844109251759	-0.10468441092517511
Cells_AreaShape_Zernike_6_6	0.00426894661203947	0.06572179181652893	-0.0002557081487509764	0.020980817026175116	0.07017720001072224	-0.07017720001072197
Cells_AreaShape_Zernike_7_1	0.00044289043388223703	0.9226244392939271	0.0005609402963758308	-0.015163037316313063	-0.026919471431546417	0.026919471431546278
Cells_AreaShape_Zernike_7_3	0.002384812858892138	0.29525243651639577	0.0001952842493796528	-0.01575667963697401	-0.05249796617618817	0.05249796617618796
Cells_AreaShape_Zernike_7_5	0.0012847635678912006	0.6178359966589995	0.0026516758417479335	-0.051098465557279565	-0.042546650266585766	0.0425466502665854
Cells_AreaShape_Zernike_7_7	0.0005482316785920816	0.8893610144594	0.0009108099925049222	-0.011514505998534038	0.010233973198265222	-0.010233973198265259
Cells_AreaShape_Zernike_8_0	0.0003775389054712086	0.9412895559517226	-0.00048534344994060225	0.004235873089783777	-0.013273111107618845	0.013273111107618838
Cells_AreaShape_Zernike_8_2	0.002947273081896684	0.19279907188280154	-0.0013306313400332748	0.03712542062318988	0.068616993092103	-0.06861699309210266
Cells_AreaShape_Zernike_8_4	0.0016493480423445117	0.49266144945303947	-0.002904831905509277	0.05692610579558244	0.05051568447573203	-0.050515684475731626
Cells_AreaShape_Zernike_8_6	0.0016574318450265357	0.490075289628527	-0.0024922184398086652	0.039095282676057046	0.003231100535162096	-0.003231100535161891
Cells_AreaShape_Zernike_8_8	0.001685967048080217	0.48101793650749025	-0.002472734951424869	0.051549605630697076	0.05572512642192689	-0.05572512642192651
Cells_AreaShape_Zernike_9_1	0.0027890512931407763	0.21787909115122683	0.0038090295401562654	-0.06438951942465485	-0.02402600399663002	0.02402600399662963
Cells_AreaShape_Zernike_9_3	0.0003545321147699898	0.9474295230408801	-0.0013366673849789109	0.02240765997450781	0.007657604138982078	-0.007657604138981946
Cells_AreaShape_Zernike_9_5	0.0007169404841426141	0.8303792183836569	0.0012619906917111486	-0.02831713447853975	-0.03670547602287985	0.03670547602287963
Cells_AreaShape_Zernike_9_7	0.00044073682010847826	0.9232661549050436	-0.0007298862543083256	0.00859422634564494	-0.010806618938992435	0.010806618938992454
Cells_AreaShape_Zernike_9_9	0.001145303634539796	0.6693294254564786	0.002542022813659482	-0.04406105568185399	-0.020518819351316206	0.020518819351315932
Cells_Correlation_Correlation_DAPI_GFP	0.012012182711019115	5.223024593559167e-05	-0.008280830972736124	0.1441675777139306	0.06945673571869154	-0.06945673571869064
Cells_Correlation_Correlation_DAPI_RFP	0.05150203432250111	1.1102230246251565e-16	-0.007179342360523861	0.07888330661998592	-0.12955841052192094	0.12955841052192105
Cells_Correlation_Correlation_GFP_RFP	0.004808516646908179	0.04146658185589669	0.005375944445526504	-0.09625580413617314	-0.05604699936216702	0.0560469993621664
Cells_Correlation_Costes_DAPI_GFP	0.1287306386618018	1.1102230246251565e-16	-0.01598245549039695	0.3647135469087196	0.48992915315461205	-0.48992915315460894
Cells_Correlation_Costes_DAPI_RFP	0.06662686857171352	1.1102230246251565e-16	-0.015520896775521358	0.3237219422461789	0.3504128459838208	-0.35041284598381833
Cells_Correlation_Costes_GFP_DAPI	0.07257365445928365	1.1102230246251565e-16	-0.0026318368579147785	0.11479145352060227	0.3059586759868545	-0.30595867598685317
Cells_Correlation_Costes_GFP_RFP	0.017665694248127917	2.0259232358377233e-07	-0.0013201671095143706	0.05702119906590211	0.1511689882872303	-0.15116898828722966
Cells_Correlation_Costes_RFP_DAPI	0.1950077784572738	1.1102230246251565e-16	-0.018934776029609537	0.43708014415222274	0.600992434586833	-0.6009924345868295
Cells_Correlation_K_DAPI_GFP	0.013682896243270126	1.0305116863840169e-05	-0.006903705425149379	0.1448310793092576	0.15931854705320114	-0.15931854705320003
Cells_Correlation_K_DAPI_RFP	0.012004374911995352	5.2625663170102754e-05	-0.003141595246780663	0.03173577365620668	-0.06814636861557274	0.06814636861557274
Cells_Correlation_K_GFP_DAPI	0.023356164086142717	6.64196697641728e-10	0.01061133499786788	-0.2105839322869011	-0.19537154285715805	0.19537154285715652
Cells_Correlation_K_GFP_RFP	0.021699075810243107	3.5511046325709117e-09	0.007062466898483482	-0.15766916370339706	-0.2021145366499589	0.20211453664995763
Cells_Correlation_K_RFP_DAPI	0.006988310227803662	0.00596155982047919	-0.001958721836182277	0.05561746931172021	0.10498989090300433	-0.1049898909030038
Cells_Correlation_K_RFP_GFP	0.015504093890395865	1.7250395895063164e-06	-0.007554590395077341	0.15712279041790272	0.16872899004907344	-0.16872899004907227
Cells_Correlation_Manders_DAPI_GFP	0.02937329640525954	1.4205303600078878e-12	0.0023528815075556184	-0.0006521660881691482	0.14618277629378731	-0.14618277629378698
