Features	HET	Null	WT	Overall
Cells_RadialDistribution_RadialCV_RFP_1of4	0.0002043613384599857	0.0024235590923878197	-0.0014080638329244828	0.0004066188659744409
Cells_AreaShape_Zernike_6_0	0.0001927756354634004	0.0002399752254189841	0.00034334588687007776	0.0002586989159174874
Nuclei_RadialDistribution_FracAtD_GFP_4of4	0.00019275309975896028	0.0032418989962468814	-0.0010354988449487814	0.0007997177503523533
Cytoplasm_AreaShape_Zernike_1_1	0.0001914510636190636	-0.001626280375046885	0.0008440994651425603	-0.0001969099487617537
Cytoplasm_AreaShape_Zernike_5_3	0.0001854536487271062	-2.6442520996246095e-06	-9.993631885204213e-06	5.7605254914092454e-05
Cytoplasm_AreaShape_Zernike_9_1	0.00017786477198266287	0.0002196428317721215	0.0001983942417127643	0.00019863394848918287
Cells_AreaShape_Zernike_8_0	0.00017545754177578465	-0.00014441980562741077	0.00016653889369653232	6.585887661496873e-05
Cells_AreaShape_Zernike_4_0	0.0001744168526119322	-0.00064675410410035	-0.00034380547919282423	-0.0002720475768937473
Nuclei_AreaShape_Zernike_7_5	0.00017340246330441585	-0.001425244522055598	0.0004256631369304581	-0.00027539297394024134
Nuclei_RadialDistribution_RadialCV_RFP_3of4	0.00016562007522610194	-0.002031683543959057	0.0013854353523989455	-0.00016020937211133653
Cells_Intensity_MaxIntensityEdge_GFP	0.00016259769815864464	-0.002358678105704232	-0.011387179644555557	-0.004527753350700382
Cytoplasm_Intensity_MaxIntensityEdge_GFP	0.00016063393990492497	0.0056566194209865415	0.010654096812458996	0.005490450057783487
Nuclei_RadialDistribution_MeanFrac_CY5_2of4	0.00015042117429035724	0.00017891099414998044	-0.00036592748702948157	-1.2198439529714629e-05
Nuclei_AreaShape_Zernike_8_0	0.00014771955711876249	-3.232112712757384e-05	0.001293334321264641	0.00046957758375194315
Cells_AreaShape_Zernike_9_9	0.00014493526394070944	-8.46877826143626e-06	-0.0010794058614244904	-0.00031431312524840576
Cells_RadialDistribution_RadialCV_CY5_3of4	0.00014213742002183328	0.004619136367541143	0.012148420601718658	0.005636564796427212
Nuclei_Intensity_LowerQuartileIntensity_GFP	0.00013881013674373773	-0.020132245747155317	0.030373895948275057	0.0034601534459544926
Cells_Intensity_MADIntensity_DAPI	0.00013463133131442264	-0.0011531568344140288	0.009551174297742751	0.002844216264881048
Cytoplasm_Correlation_Overlap_GFP_RFP	0.00013070117533962137	0.015968309120670727	-0.0038265470842844566	0.004090821070575297
Cells_RadialDistribution_RadialCV_DAPI_1of4	0.0001303788336246858	1.5974792354838212e-05	1.7837107021097773e-05	5.47302443335406e-05
Cells_Correlation_K_GFP_RFP	0.00010931989145209696	0.04258015674043753	-0.00447188525784535	0.012739197124681426
Cytoplasm_Intensity_LowerQuartileIntensity_DAPI	0.00010288648707285303	0.0017235872106190929	0.0010815703454276659	0.0009693480143732038
Cytoplasm_AreaShape_Zernike_8_2	9.642084075859087e-05	-2.0358619296284817e-05	3.776445823563077e-07	2.5479955348220784e-05
Cytoplasm_RadialDistribution_FracAtD_RFP_3of4	9.13526385661311e-05	-5.8473980402490915e-05	0.003046244676191503	0.0010263744447850476
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	9.044740315570454e-05	0.016361121522223777	-0.03200915152300798	-0.0051858608658761655
Nuclei_RadialDistribution_FracAtD_RFP_1of4	8.270244470612526e-05	0.0047684786056894505	0.0030519498598138165	0.0026343769700697974
Cells_AreaShape_Zernike_5_1	8.261481401006652e-05	-3.624483930863814e-05	2.5767561930391232e-05	2.4045845543939872e-05
Cytoplasm_AreaShape_Zernike_4_2	7.923025848630452e-05	1.7194253588094803e-05	0.001127152252140846	0.0004078589214050817
Cells_RadialDistribution_RadialCV_RFP_4of4	7.80831572492248e-05	-0.00010127057604813013	0.0009332821025941453	0.00030336489459841334
Nuclei_Intensity_MassDisplacement_CY5	7.613340203853435e-05	-4.651673221986203e-06	0.0015650039796109413	0.0005454952361424965
Nuclei_AreaShape_Orientation	6.383216292230658e-05	-8.722950559299088e-05	9.632749109522365e-05	2.431004947484645e-05
Cytoplasm_AreaShape_Zernike_7_3	6.314981926800617e-05	-0.00013976506583467235	6.239372948494906e-05	-4.740505693905708e-06
Cells_AreaShape_Zernike_8_6	6.204725314765309e-05	8.890216308049356e-05	0.0005252410192986663	0.00022539681184227095
Nuclei_AreaShape_Zernike_8_2	6.0186476403828566e-05	0.00011647264574226843	-0.00042019260799962147	-8.11778286178415e-05
Cytoplasm_Correlation_Overlap_CY5_DAPI	5.4237480843538004e-05	6.573301261323597e-05	-0.0007573417585962173	-0.00021245708837981444
Nuclei_Correlation_Correlation_DAPI_RFP	5.101305075065317e-05	0.001629578679968441	-0.0003350243572069386	0.00044852245783738516
Cells_RadialDistribution_RadialCV_DAPI_4of4	4.714351502986352e-05	0.002992476747691211	8.539711360086603e-05	0.0010416724587739804
Cells_AreaShape_Zernike_5_3	4.003857580100541e-05	0.00011459990468117174	-0.00020826873731583518	-1.787675227788601e-05
Cells_Granularity_2_DAPI	3.512773717961058e-05	-0.00101491772446124	0.0023511328991678063	0.0004571143039620589
Nuclei_Correlation_Correlation_CY5_RFP	3.2150558672509075e-05	-0.0021787521099268974	-0.0016050268338171443	-0.0012505427950238442
Nuclei_RadialDistribution_FracAtD_GFP_3of4	3.0045881442305702e-05	-0.001448857691965985	0.0015349495145611394	3.871256801248672e-05
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4	2.710142331810372e-05	-0.0010480451654651963	0.00014916458633876145	-0.0002905930519361104
Nuclei_AreaShape_Zernike_9_5	1.8273592744452184e-05	0.000388345027422092	-0.00016911288946151328	7.916857690167697e-05
Nuclei_RadialDistribution_FracAtD_CY5_2of4	1.612005044710735e-05	-0.014015311858801177	-0.0006623876307130966	-0.0048871931463557216
Cells_AreaShape_Zernike_3_1	1.2940400320754706e-05	-0.00010049327462960526	-0.00014070751876731188	-7.608679769205414e-05
Nuclei_Correlation_K_RFP_CY5	8.744277155655945e-06	0.03286407722758525	-0.010127058724866191	0.007581920926624905
Cells_RadialDistribution_MeanFrac_GFP_1of4	8.520785712988612e-06	1.664868660623693e-07	0.0018404167043664195	0.0006163679923151568
Cells_AreaShape_Zernike_6_4	8.202001674758556e-06	3.0605900383898923e-06	0.0007568191543773905	0.0002560272486968463
Cells_AreaShape_Zernike_7_7	7.782818631133697e-06	8.02844138080117e-05	0.0015427596684122612	0.0005436089669504689
Nuclei_Correlation_Overlap_DAPI_RFP	4.3379510768877335e-06	0.00832867905836428	-2.1681640883040337e-05	0.002770445122852709
Nuclei_RadialDistribution_MeanFrac_RFP_1of4	1.0348463593821315e-06	-0.0009307440275285485	-0.0002974827821111004	-0.00040906398776008893
Cells_Intensity_MeanIntensityEdge_GFP	2.8008272926662353e-07	0.002073742580275661	-0.043693180102261316	-0.013873052479752129
Nuclei_AreaShape_Extent	-2.365625354194764e-06	0.0029822444685877825	0.00023635281007729358	0.0010720772177702936
Cells_Intensity_MaxIntensityEdge_RFP	-2.610740390845269e-06	0.012708891778451283	0.004645124465817424	0.005783801834625953
Nuclei_AreaShape_Zernike_9_7	-3.075201478249374e-06	-0.0012928029296583013	0.0002193831566913761	-0.0003588316581483915
Cells_RadialDistribution_RadialCV_GFP_3of4	-3.1691495324372905e-06	0.0030617545282212643	-0.004398139635946188	-0.0004465180857524535
Cytoplasm_AreaShape_Zernike_9_3	-5.787445155173843e-06	0.000631061954835538	-3.8612397012082086e-05	0.00019555403755609402
Nuclei_Correlation_RWC_CY5_GFP	-6.445695262155849e-06	0.02336114481605321	0.0007845937244167292	0.008046430948402595
Cells_AreaShape_Zernike_7_3	-8.393589250156604e-06	-2.7019415758125728e-05	-3.211716157663306e-05	-2.251005552830513e-05
Cytoplasm_RadialDistribution_RadialCV_RFP_3of4	-1.8844489551909998e-05	-0.0005903196346399955	0.001942268858073901	0.0004443682446273318
Cells_Texture_InfoMeas1_RFP_3_03_256	-2.0235911250668603e-05	-0.0011837290005724044	0.014079639970352548	0.004291891686176491
Cytoplasm_Intensity_UpperQuartileIntensity_GFP	-2.1041043975109985e-05	0.012753771907818436	0.0425923863182547	0.01844170572736601
Cytoplasm_Intensity_MassDisplacement_GFP	-2.6835277214911172e-05	0.00042502954183490794	-0.0001837687174191282	7.147518240028951e-05
Nuclei_RadialDistribution_RadialCV_GFP_2of4	-3.0379323294807807e-05	-0.0001602783318833625	-0.0038420552066049914	-0.0013442376205943874
Cells_AreaShape_Zernike_8_2	-3.4719783248105064e-05	0.00017163398865606067	-3.560934632364135e-06	4.4451090258530486e-05
Cells_AreaShape_Zernike_9_1	-3.6703060338353025e-05	-3.82546499263742e-05	7.546729868855787e-05	1.698628079435494e-07
Cytoplasm_AreaShape_Area	-5.124054371043855e-05	0.008783715185457444	-0.011016552151531954	-0.0007613591699283164
Cells_AreaShape_Zernike_9_3	-5.2650451128458163e-05	1.0459047269753847e-05	-4.492597688616413e-05	-2.9039126914956146e-05
Nuclei_RadialDistribution_MeanFrac_GFP_2of4	-5.5744889737411785e-05	0.0026603577066413617	0.002586936799509573	0.0017305165388045076
Cells_Texture_InfoMeas1_RFP_3_01_256	-5.987081590610153e-05	-0.005922704764774619	0.009948889520172527	0.001322104646497269
Nuclei_RadialDistribution_FracAtD_DAPI_1of4	-6.132614648351666e-05	0.01788458128686039	0.006941751825772304	0.008255002322049726
Nuclei_AreaShape_Zernike_6_4	-6.827298015083052e-05	0.0005792735811668094	0.00172656202309578	0.000745854208037253
Cells_Intensity_StdIntensityEdge_RFP	-7.135677138924249e-05	0.0021690396062064464	-0.008387084201331453	-0.0020964671221714165
Nuclei_Correlation_Correlation_GFP_RFP	-7.175880637216003e-05	0.0022984069313219287	0.006816674046795237	0.0030144407239150023
Cytoplasm_RadialDistribution_MeanFrac_RFP_2of4	-7.929655702215489e-05	-0.003553939456035693	0.0008898843325348761	-0.000914450560174324
Nuclei_AreaShape_Zernike_8_4	-7.93261749795821e-05	-0.0028226934944283175	-0.0011238678798424944	-0.001341962516416798
Nuclei_Intensity_IntegratedIntensity_CY5	-8.15454906819064e-05	0.003953658267059706	-0.0005123581809528091	0.0011199181984749968
Cells_RadialDistribution_MeanFrac_GFP_2of4	-8.592496219609782e-05	-0.002649758838255707	0.0002623810570473438	-0.000824434247801487
Nuclei_RadialDistribution_FracAtD_DAPI_4of4	-8.623304610495834e-05	-0.001342078406929928	0.0016858505670110566	8.584637132539009e-05
Nuclei_RadialDistribution_RadialCV_CY5_2of4	-8.790676748017706e-05	-0.002859349800361437	0.0027860154726223594	-5.3747031739751566e-05
Nuclei_AreaShape_Zernike_3_1	-8.835456813922568e-05	-0.005580048353546769	0.0020837886755218646	-0.0011948714153880433
Cells_AreaShape_Zernike_8_4	-9.153783209019598e-05	0.0001048802939466744	-0.000544085240647216	-0.00017691425959691248
Nuclei_Intensity_MaxIntensity_GFP	-9.647949211713764e-05	-0.0024475446119013285	-0.005012021095898062	-0.0025186817333055097
Nuclei_AreaShape_Zernike_9_3	-0.00010740560391278818	-0.0006111232739246123	0.000225273400903221	-0.00016441849231139312
Nuclei_AreaShape_Eccentricity	-0.00012048798236454354	0.009896606102827447	0.016890503017778193	0.008888873712747032
Nuclei_RadialDistribution_MeanFrac_CY5_3of4	-0.00012105894600478193	0.0063342549770043655	0.002813672721945333	0.003008956250981639
Nuclei_RadialDistribution_RadialCV_RFP_4of4	-0.00014298746026430848	0.0013200626615613837	-0.0044225070758015855	-0.0010818106248348368
Nuclei_RadialDistribution_FracAtD_GFP_1of4	-0.00014431649414236976	0.003350257658259934	0.0007879105149599289	0.0013312838930258312
Nuclei_RadialDistribution_FracAtD_GFP_2of4	-0.00014651209032410454	0.003560542930048985	0.0006050954183458474	0.0013397087526902426
Cells_Texture_Contrast_DAPI_3_02_256	-0.00015764007728764603	-0.01604354004501142	-0.0026662585130675896	-0.006289146211788885
Nuclei_AreaShape_Zernike_9_1	-0.00015948904219449168	-0.00046186756281121265	-0.0007714447343066811	-0.00046426711310412847
Cells_Granularity_2_GFP	-0.0001620630838083696	-0.0006546632055877741	0.00026615075518459194	-0.00018352517807051724
Cytoplasm_RadialDistribution_RadialCV_RFP_2of4	-0.0001654320126877137	0.0028164495048206926	-0.0032990294274618274	-0.00021600397844294956
Cytoplasm_Intensity_MeanIntensityEdge_GFP	-0.00016866191260500815	-0.0014159360485601269	0.036869129579155537	0.011761510539330134
Nuclei_AreaShape_Zernike_7_3	-0.00018542426915478077	0.0011903803145117459	7.746353980506463e-05	0.00036080652838734324
Nuclei_Intensity_StdIntensityEdge_RFP	-0.00018922724919329475	-0.01245657915578716	0.01107047931918987	-0.0005251090285968615
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4	-0.00019530956163684143	0.00505117032529889	-0.013439310781219948	-0.002861150005852633
Cytoplasm_AreaShape_Zernike_2_2	-0.0001980725450816949	0.0014871727310129207	0.004169723513679158	0.001819607899870128
Cells_RadialDistribution_FracAtD_RFP_4of4	-0.00020398592584383916	0.00018050466892187542	-0.0009474403533504968	-0.00032364053675748686
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI	-0.0002256119405370787	-0.0051266945073983475	0.006052120608562494	0.00023327138687568934
Cells_Correlation_RWC_RFP_DAPI	-0.0002308577605273355	-0.010644209605462848	0.007396851202903424	-0.0011594053876955862
Nuclei_AreaShape_Zernike_4_2	-0.00023322738147360444	0.0015077157107533652	-0.0017056812586099565	-0.00014373097644339856
Cells_RadialDistribution_RadialCV_RFP_2of4	-0.00023544918728649752	0.0011013948983889302	-0.000609172341831709	8.559112309024122e-05
Cytoplasm_Correlation_Correlation_DAPI_RFP	-0.00024336624107842725	-0.0009355859707553706	-0.004788248069382637	-0.001989066760405478
Cells_RadialDistribution_RadialCV_GFP_2of4	-0.00025718798678211503	-0.0006140189807512079	0.0010129118397993117	4.723495742199623e-05
Nuclei_RadialDistribution_RadialCV_RFP_2of4	-0.00027382609254527604	-0.0013339986173522525	0.0012382534794846162	-0.0001231904101376375
Cells_Intensity_LowerQuartileIntensity_GFP	-0.0002863823690047386	0.008196742152315238	-0.03801368553335467	-0.01003444191668139
Nuclei_Intensity_StdIntensityEdge_GFP	-0.00029418975665465287	0.0029558666951578234	-0.008971477648789816	-0.0021032669034288815
Cytoplasm_AreaShape_Zernike_6_2	-0.00032756986905454273	9.812544440602646e-05	1.0263085193332527e-05	-7.306044648506124e-05
Cytoplasm_AreaShape_Zernike_8_4	-0.00033131099686592414	3.771807317381786e-05	5.919523592912689e-05	-7.81325625876598e-05
Cells_AreaShape_Zernike_1_1	-0.00035130693118838645	0.0006971599673670268	-0.0012546106779911387	-0.00030291921393749946
Cells_AreaShape_Zernike_6_2	-0.00035684957926977626	0.0001230926126184773	-5.677818002865218e-05	-9.684504889331705e-05
Nuclei_AreaShape_Zernike_5_5	-0.0003580055764963753	0.0024319315386841125	-0.002225507694833669	-5.05272442153106e-05
Nuclei_Intensity_MADIntensity_RFP	-0.00035859259383752497	0.001271050867159621	-0.002794182730313482	-0.0006272414856637954
Cytoplasm_AreaShape_Zernike_9_7	-0.000371787547675561	-4.788731068640241e-05	0.00020965206706883362	-7.000759709770994e-05
Cells_AreaShape_Zernike_7_1	-0.00037441914301167305	4.3610469054952056e-05	1.4570749619601174e-05	-0.0001054126414457066
Cells_RadialDistribution_MeanFrac_GFP_3of4	-0.00038609231081367963	0.001966232992513855	0.0029185573344665907	0.001499566005388922
Cells_Intensity_MedianIntensity_DAPI	-0.0003879869267653362	0.006352285362763662	-0.002009079616885608	0.0013184062730375726
Cytoplasm_Intensity_MaxIntensityEdge_RFP	-0.0003891728174965909	-0.004756955790216725	-0.0033151622782948637	-0.00282043029533606
Nuclei_Texture_Correlation_DAPI_3_02_256	-0.0004175835569759656	0.00308549886258261	0.0017533471750688849	0.0014737541602251765
Cytoplasm_Intensity_MedianIntensity_DAPI	-0.00041907409527491986	-0.013914830405805266	-0.005340794248585703	-0.006558232916555297
Nuclei_RadialDistribution_FracAtD_RFP_4of4	-0.00042046679876026684	0.0006080752481004758	-0.0011269685994715816	-0.00031312005004379085
Cytoplasm_RadialDistribution_RadialCV_RFP_4of4	-0.000445394904225861	0.0004731632851498583	-0.0008539386545308935	-0.00027539009120229873
Cells_AreaShape_Zernike_9_5	-0.0004492943934275563	0.00020578064870444866	0.0012169592869246807	0.00032448184740052437
Nuclei_Intensity_MassDisplacement_GFP	-0.0004551870958794071	0.0017729373635552682	-0.003108109356060469	-0.0005967863627948693
Cytoplasm_Correlation_Correlation_GFP_RFP	-0.0004610070165883248	1.4286158468109738e-06	-0.0013099572144925796	-0.0005898452050780311
Cells_RadialDistribution_RadialCV_DAPI_2of4	-0.000462222702184881	-0.00016414313429708374	8.376486050401064e-05	-0.00018086699199265137
Cytoplasm_RadialDistribution_MeanFrac_RFP_4of4	-0.0004732939744409896	0.004480189684745251	-0.00016517722725726769	0.0012805728276823313
Nuclei_RadialDistribution_FracAtD_RFP_3of4	-0.0004797950599980824	-0.00774170360442878	0.0008549877320709483	-0.002455503644118638
Cells_Correlation_Overlap_CY5_DAPI	-0.0004882037253826996	0.0008108043287900567	0.006623192340589661	0.0023152643146656725
Nuclei_RadialDistribution_FracAtD_CY5_1of4	-0.0005298902335748426	-0.00667062502580597	-0.002151234420676437	-0.0031172498933524167
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256	-0.0005383599378973101	0.004567686643096313	0.00011123643778186804	0.001380187714326957
Cytoplasm_AreaShape_Zernike_7_1	-0.0005526176809038216	-0.0004784933161711393	-0.00018747504864799513	-0.0004061953485743187
Cytoplasm_Intensity_StdIntensityEdge_GFP	-0.000576156995110024	0.0002507591903730672	0.010826193752452088	0.0035002653159050437
Nuclei_Texture_Contrast_RFP_3_01_256	-0.0005770969448584425	-0.005885435855179724	0.0026025753021618504	-0.0012866524992921054
Nuclei_AreaShape_Zernike_7_7	-0.0006376617596178513	0.0007105743603476747	-0.00019475760370865757	-4.061500099294474e-05
Nuclei_AreaShape_Zernike_4_0	-0.0006462178383660151	0.0012053812382710964	0.00341519345158293	0.0013247856171626703
Nuclei_Intensity_IntegratedIntensityEdge_DAPI	-0.0007080300760446603	-0.00018350488375309864	0.009427399061198823	0.002845288033800355
Cytoplasm_AreaShape_Eccentricity	-0.0007108316430627078	0.0006251067987905431	0.00036740079348365767	9.389198307049766e-05
Nuclei_Texture_InverseDifferenceMoment_RFP_3_00_256	-0.0007126388959948373	0.005166080644275021	-0.0013171810927944333	0.0010454202184952504
Cytoplasm_Texture_Contrast_DAPI_3_02_256	-0.0007239864576560335	0.014444933911013084	-0.0014182394752102884	0.0041009026593822545
Nuclei_AreaShape_Zernike_6_2	-0.0007486057723350079	0.0002482681545225134	-0.00017277189727456666	-0.00022436983836235372
Cells_RadialDistribution_FracAtD_RFP_2of4	-0.0007514832659676906	0.002061543000472823	0.0053976108307087324	0.0022358901884046217
Cells_RadialDistribution_RadialCV_GFP_4of4	-0.0007595044401444885	-0.002394750072296863	-0.0013045489976929656	-0.0014862678367114392
Cytoplasm_Intensity_StdIntensityEdge_RFP	-0.0007636242990837754	0.0032006013782573616	-0.007072425590045024	-0.0015451495036238128
Cells_RadialDistribution_MeanFrac_DAPI_3of4	-0.0007662108566176162	0.0006263126267959718	-0.001638302442165743	-0.0005927335573291292
Nuclei_Texture_DifferenceEntropy_RFP_3_00_256	-0.0007674829205474982	-0.00027105545595943175	-0.002352472531216594	-0.0011303369692411747
Nuclei_Intensity_MassDisplacement_RFP	-0.0007705713740546717	4.433784251605802e-05	-0.00013721296498210074	-0.00028781549884023813
Cytoplasm_AreaShape_Zernike_6_0	-0.0007918445596455054	0.00019725889314355907	0.0001935628539088869	-0.00013367427086435313
Cytoplasm_Intensity_MADIntensity_CY5	-0.0007979766081589672	0.001243304852353328	-0.00339209367553688	-0.0009822551437808397
Cells_Intensity_StdIntensityEdge_GFP	-0.0008244421586078074	0.004638488145048219	0.012286505638809533	0.005366850541749981
Cytoplasm_AreaShape_Solidity	-0.0008276101075950838	-0.009577816365579491	-0.007998765325120435	-0.00613473059943167
Cytoplasm_RadialDistribution_MeanFrac_CY5_4of4	-0.0008474622938858801	0.0097945864788119	-0.002414624227112863	0.0021774999859377193
Nuclei_Texture_Correlation_RFP_3_01_256	-0.0008496830959970035	-0.003439057493529285	-0.011365637811450603	-0.005218126133658963
Nuclei_RadialDistribution_RadialCV_DAPI_3of4	-0.0008648577192587411	-0.0025104026606987875	0.003332699659278768	-1.4186906892920225e-05
Cells_Correlation_Correlation_DAPI_GFP	-0.0008672306066327448	0.05433536883988438	0.004795817645129988	0.019421318626127206
Cells_RadialDistribution_FracAtD_GFP_2of4	-0.0008729150103309083	0.0046000011105945095	0.00014835500281638973	0.0012918137010266637
Cells_Intensity_MaxIntensity_GFP	-0.0008936820065344382	0.0003104473760396125	0.002887603644479899	0.0007681230046616911
Cells_Intensity_MaxIntensityEdge_CY5	-0.0009326381562441199	0.0001828899621755634	-0.00010764788897674075	-0.0002857986943484324
Nuclei_Texture_InfoMeas1_GFP_3_00_256	-0.0009440893305200667	0.03601874018328151	-0.12466471677626588	-0.02986335530783481
Nuclei_Correlation_Overlap_GFP_RFP	-0.0009560621272805162	-0.0016350641575143346	0.0016494938290383307	-0.0003138774852521734
Cytoplasm_Granularity_1_RFP	-0.0009572730446671577	0.0004164479943356329	-0.000802758617821152	-0.0004478612227175589
Nuclei_RadialDistribution_FracAtD_DAPI_2of4	-0.0009996110868877562	0.007660625440999685	0.00047191242446038725	0.0023776422595241055
Cytoplasm_RadialDistribution_MeanFrac_GFP_4of4	-0.0010285742920016971	-4.486013297325198e-06	0.001736805837213483	0.00023458184397148686
Cytoplasm_RadialDistribution_FracAtD_RFP_4of4	-0.0010404304095660037	7.876831248996865e-05	-0.005715214757466081	-0.002225625618180705
Cells_RadialDistribution_MeanFrac_RFP_2of4	-0.0010405489623503113	0.0007423476881704471	0.0004993450440336673	6.704792328460106e-05
Cytoplasm_AreaShape_Extent	-0.0010429007378696183	-0.002037951115972744	1.7838538691217506e-06	-0.0010263559999910802
Cells_Texture_InfoMeas2_RFP_3_01_256	-0.0010496754602718073	0.0005912991991570487	0.003923321591053786	0.0011549817766463425
Cytoplasm_RadialDistribution_RadialCV_CY5_3of4	-0.0010511579296362866	-0.00010369343942390884	0.00028126599215544455	-0.00029119512563491697
Cells_Correlation_K_GFP_DAPI	-0.0010550341157584582	-0.00010807635130923543	-0.0031182116463803733	-0.0014271073711493558
Cytoplasm_Texture_Contrast_RFP_3_02_256	-0.001068229134523996	-0.0005721830107057486	0.005169972838688483	0.001176520231152913
Nuclei_Texture_Contrast_GFP_3_02_256	-0.001073335366991571	0.001218033162042299	-0.005085551427313299	-0.0016469512107541902
Cells_Intensity_IntegratedIntensityEdge_CY5	-0.001085842108890255	0.009885553843140434	0.0009955247754743865	0.0032650788365748556
Cells_RadialDistribution_FracAtD_GFP_1of4	-0.0010993121619061103	-0.0009594147203320279	-0.0002638667620138729	-0.000774197881417337
Nuclei_RadialDistribution_RadialCV_DAPI_2of4	-0.0011131868938927425	-0.00042389423849491145	0.0034208448616925183	0.0006279212431016214
Cells_Texture_InfoMeas1_RFP_3_02_256	-0.0011194823882901238	-0.0023725026198940925	0.0011622356164906439	-0.0007765831305645241
Nuclei_RadialDistribution_MeanFrac_RFP_4of4	-0.0011263600267901713	-0.006135891603168037	-0.0019838303273867564	-0.0030820273191149885
Cells_Correlation_K_RFP_GFP	-0.001129201721273637	-0.0017970667677805073	0.0005620586884587975	-0.0007880699335317823
Cells_Correlation_K_DAPI_CY5	-0.0011759494354162596	0.014206785206031558	-0.010274158872417132	0.0009188922993993888
Cells_Texture_InfoMeas1_GFP_3_00_256	-0.001194761768463935	0.004031298175842143	-0.009913584369720684	-0.002359015987447492
Nuclei_RadialDistribution_FracAtD_CY5_3of4	-0.0011979506070326047	0.0015226228349736735	-0.00957666844612505	-0.0030839987393946606
Cells_Texture_Correlation_RFP_3_00_256	-0.0012245133838237107	-0.002317948978584105	-0.005421820480767075	-0.002988094281058297
Nuclei_RadialDistribution_RadialCV_DAPI_1of4	-0.0012515118835629664	-0.00023410532717599674	0.0017460414542754194	8.68080811788188e-05
Nuclei_Neighbors_FirstClosestDistance_Adjacent	-0.0012515334694463954	-0.0021133763275463895	0.0021608486297072602	-0.0004013537224285082
Cells_Intensity_MaxIntensity_RFP	-0.0012873242096280687	0.0010547117525233206	-0.0018824052072992786	-0.0007050058881346756
Nuclei_Texture_Correlation_RFP_3_03_256	-0.0012932642728318	-0.003111768351117087	-0.009285977667579015	-0.0045636700971759675
Nuclei_RadialDistribution_RadialCV_GFP_3of4	-0.001311745565305253	-0.004481061711806671	0.028451118900341608	0.0075527705410765615
Nuclei_RadialDistribution_RadialCV_CY5_4of4	-0.001312409055150891	6.807702077316736e-06	-0.004784316437906837	-0.0020299725969934704
Cells_Texture_Correlation_RFP_3_01_256	-0.0013249829214633218	0.002643836316403007	0.013211821675520426	0.0048435583568200375
Nuclei_AreaShape_Zernike_3_3	-0.0013812004207611013	0.0025805592666485145	-0.0007515296170489575	0.00014927640961281857
Cells_Texture_InfoMeas1_GFP_3_01_256	-0.0014003713572721904	0.0013942015795388037	-0.006179190449028153	-0.002061786742253847
Nuclei_Correlation_Correlation_DAPI_GFP	-0.0014013875418538606	-0.017028062912524844	0.0075810295582483585	-0.0036161402987101156
Nuclei_AreaShape_Zernike_1_1	-0.001413113352869726	0.002910752514323834	-0.004091210432499132	-0.0008645237570150078
Cells_Correlation_Overlap_DAPI_GFP	-0.0014976682972762088	0.0019948770742948714	-0.002226832744839612	-0.0005765413226069832
Cells_Correlation_Correlation_DAPI_RFP	-0.0016047295835071702	-0.0027424641341765705	0.011056636606375224	0.002236480962897161
Cells_Correlation_RWC_DAPI_GFP	-0.0016524626980868383	0.01896717297326863	0.03610548781626908	0.01780673269715029
Cytoplasm_Texture_Contrast_DAPI_3_00_256	-0.001670859883895568	0.013512133861850703	0.004880716367864943	0.005573996781940025
Nuclei_Granularity_1_RFP	-0.001714056091217356	0.0013452119280183113	-0.0005057503921046305	-0.0002915315184345584
Cytoplasm_Texture_AngularSecondMoment_RFP_3_03_256	-0.0017476442603964163	0.0022653923781162833	-0.0018705163870796186	-0.00045092275645325055
Cytoplasm_Intensity_MassDisplacement_DAPI	-0.0017648307842995056	0.006485101208134759	0.00031971314471928474	0.0016799945228515125
Cytoplasm_Intensity_MedianIntensity_CY5	-0.0017891746406370165	0.006432886781333813	-0.018386419728564588	-0.004580902529289264
Nuclei_AreaShape_Zernike_2_0	-0.0018171599392934846	0.0032568005831394523	0.010213576099230159	0.0038844055810253754
Nuclei_Intensity_MassDisplacement_DAPI	-0.0018319410729504366	0.0044694091241072945	-0.00035384422167176316	0.0007612079431616982
Cells_RadialDistribution_FracAtD_DAPI_3of4	-0.0019011209454980048	0.002130196462514816	0.0017556515612417052	0.0006615756927528388
Cytoplasm_AreaShape_FormFactor	-0.0019256412726157872	0.008283749261437717	0.04265732891668328	0.016338478968501737
Cells_RadialDistribution_RadialCV_RFP_3of4	-0.0019268463142926829	0.00030503633882496544	0.004210146560637265	0.0008627788617231823
Nuclei_Intensity_IntegratedIntensityEdge_RFP	-0.001970370481254318	0.01332110926383648	-0.017846262783221756	-0.002165174666879865
Cytoplasm_Texture_DifferenceEntropy_RFP_3_01_256	-0.002006595568188718	0.008358799705166472	0.013102200044066445	0.006484801393681399
Cells_RadialDistribution_RadialCV_CY5_1of4	-0.0020088751572927247	-0.0006169057926542442	0.0021623133181328455	-0.0001544892106047077
Nuclei_Texture_Correlation_DAPI_3_00_256	-0.0020976615896646372	0.0002988391820191575	-0.002804786426417827	-0.0015345362780211022
