Features	HET	Null	WT	Overall
Cells_Correlation_RWC_DAPI_GFP	0.0012927752615176688	0.005517544385305457	0.006918589567228011	0.004576303071350379
Nuclei_Texture_DifferenceEntropy_RFP_3_01_256	0.0012915258852349409	0.0024933866049816665	0.0011531899620606063	0.0016460341507590712
Nuclei_RadialDistribution_FracAtD_DAPI_2of4	0.0012851985235910039	0.0009919605811467484	0.0003441188305786283	0.0008737593117721269
Cells_Correlation_K_DAPI_CY5	0.0012800703745634082	0.002595125433969203	0.0033529348895793157	0.002409376899370642
Nuclei_Correlation_RWC_DAPI_CY5	0.0012788128917200752	0.002051726987654755	0.004575952827219097	0.002635497568864642
Nuclei_Texture_Contrast_RFP_3_02_256	0.0012732226083156505	0.000978967291149315	0.0013864519795586832	0.0012128806263412163
Cytoplasm_RadialDistribution_RadialCV_RFP_4of4	0.0012723430546998816	0.000529433492372472	0.00031236642713792796	0.0007047143247367604
Cytoplasm_Texture_Correlation_GFP_3_02_256	0.0012693289215903517	0.0003454346462614633	0.0008980640263942226	0.0008376091980820125
Nuclei_AreaShape_Zernike_7_7	0.001253689137446722	0.00014478399331078096	5.147532201864239e-05	0.00048331615092538186
Nuclei_Correlation_K_RFP_CY5	0.001250902447166602	0.006080079843870266	0.005138849281482015	0.004156610524172961
Cells_Granularity_2_RFP	0.0012475452240203527	0.0009455736085480192	6.023436591473233e-05	0.0007511177328277013
Nuclei_RadialDistribution_RadialCV_CY5_4of4	0.0012433339838195342	0.00010152624743341171	0.0010342920866211682	0.0007930507726247047
Cells_Intensity_StdIntensityEdge_CY5	0.0012355462252034543	0.004632806787205585	0.0035590162691471403	0.003142456427185393
Nuclei_RadialDistribution_FracAtD_RFP_4of4	0.0012234300544212082	8.913949768733426e-05	0.0009078227778526602	0.0007401307766537342
Nuclei_Correlation_RWC_GFP_RFP	0.0012230158154407328	0.007538168550439977	0.00762289457796303	0.005461359647947913
Cytoplasm_Correlation_K_DAPI_CY5	0.0012197344294123027	0.003475219187271307	0.0021373700218115885	0.0022774412128317325
Cytoplasm_Intensity_LowerQuartileIntensity_GFP	0.0012170942716678611	0.001253700092785831	0.0005827902664156013	0.0010178615436230978
Cells_RadialDistribution_RadialCV_GFP_4of4	0.0012157042080728228	0.0011697579910493112	0.0007412130198796127	0.0010422250730005823
Nuclei_Correlation_Correlation_CY5_DAPI	0.0012092622581660454	0.0013794892465724224	0.003368320293198868	0.001985690599312445
Nuclei_RadialDistribution_RadialCV_DAPI_2of4	0.0012037484206494419	0.000573534252148886	0.0011589237728707618	0.0009787354818896964
Cytoplasm_Intensity_MaxIntensityEdge_CY5	0.0011897172745283372	0.002561479296326025	0.004370113929153628	0.002707103500002663
Cells_RadialDistribution_MeanFrac_GFP_2of4	0.001173756933546584	0.001338725532369012	0.0004865362629301675	0.0009996729096152545
Cytoplasm_RadialDistribution_FracAtD_DAPI_4of4	0.001170409297678955	0.0005335643454307438	0.0008420582986935091	0.0008486773139344027
Cells_Intensity_MassDisplacement_RFP	0.0011632017826797324	0.004498896320308413	0.003444722380231249	0.0030356068277397983
Cytoplasm_AreaShape_MajorAxisLength	0.0011562724766590183	0.002122066673371977	0.0022726452170727207	0.0018503281223679051
Cells_RadialDistribution_FracAtD_DAPI_3of4	0.0011549304489804357	0.0005088491054743204	0.0005716561221908534	0.0007451452255485365
Nuclei_AreaShape_Zernike_3_3	0.0011489902147718428	0.0005632778482246119	0.00016050226717860842	0.0006242567767250211
Nuclei_Correlation_Correlation_GFP_RFP	0.001145147240096648	0.0012872959630706867	0.0020287082775524	0.001487050493573245
Nuclei_Intensity_MinIntensity_GFP	0.0011419434621388262	0.0012045456812456396	0.0016354960571320959	0.0013273284001721873
Nuclei_RadialDistribution_MeanFrac_GFP_4of4	0.001134940598148253	0.0031790707998469634	0.00047312129909560864	0.0015957108990302749
Cytoplasm_RadialDistribution_MeanFrac_CY5_2of4	0.001121545061575469	0.002307085973776743	0.00221366555783819	0.0018807655310634672
Cells_Intensity_MaxIntensityEdge_RFP	0.00111865312820513	0.005341475246022317	0.0035134133664836685	0.0033245139135703716
Cytoplasm_Correlation_RWC_CY5_DAPI	0.0011152356435199916	0.00038893498468124996	0.00043540120200547466	0.0006465239434022388
Cells_AreaShape_Zernike_7_3	0.0011098298463948428	0.0003656395793290476	0.00028274150065999787	0.0005860703087946294
Cytoplasm_AreaShape_Zernike_9_5	0.001104694911792459	0.0007454132168709271	0.0012651169899950113	0.0010384083728861326
Nuclei_Correlation_RWC_CY5_GFP	0.0011032222348958845	0.003400496376678636	0.006025302351256196	0.0035096736542769053
Cytoplasm_RadialDistribution_FracAtD_CY5_2of4	0.0011007274936284347	0.0026526651893518517	0.003638183232046227	0.0024638586383421714
Nuclei_Texture_Correlation_DAPI_3_00_256	0.0010911677875431493	0.0011425229133176066	0.001191803305238168	0.001141831335366308
Nuclei_AreaShape_Zernike_4_0	0.0010843661962869628	0.0002839980630224304	0.00111619502669191	0.0008281864286671011
Cells_RadialDistribution_RadialCV_GFP_1of4	0.0010774834241017368	0.00027390697519827123	0.0010286270855248709	0.0007933391616082929
Cytoplasm_Correlation_Correlation_GFP_RFP	0.0010754626710413203	0.00012010827690350378	0.0004796315940602283	0.0005584008473350175
Nuclei_Intensity_IntegratedIntensityEdge_DAPI	0.0010725350476127017	0.0014784009780491147	0.004420646338429304	0.0023238607880303737
Cytoplasm_RadialDistribution_RadialCV_CY5_2of4	0.0010719996329365182	0.0013957880384573168	0.0014471711052303044	0.0013049862588747133
Nuclei_RadialDistribution_MeanFrac_RFP_1of4	0.001047192242340281	0.0008560076967349007	0.00016606020797042288	0.0006897533823485349
Cells_Correlation_K_DAPI_GFP	0.001044948119496339	0.0018246885900502258	0.0009071042918706337	0.0012589136671390662
Cytoplasm_Texture_Correlation_GFP_3_00_256	0.0010445385911345246	0.0009863951197747714	0.0011596839391482866	0.001063539216685861
Cytoplasm_RadialDistribution_MeanFrac_RFP_4of4	0.0010430480359703389	0.00151098886562539	0.0008397690489308293	0.0011312686501755193
Cytoplasm_Correlation_Correlation_DAPI_RFP	0.0010359315288720054	0.0013383261585854143	0.0017613631582361583	0.0013785402818978592
Cells_Granularity_2_DAPI	0.0010309042869703986	0.0001854963115707607	0.0005190754492522764	0.0005784920159311453
Cells_RadialDistribution_MeanFrac_CY5_1of4	0.00102583759915123	0.0004958863888758956	0.00013663988406358948	0.0005527879573635718
Nuclei_Correlation_Correlation_DAPI_GFP	0.0010248099394064578	0.003981744735788745	0.0027842467583197375	0.002596933811171647
Nuclei_AreaShape_Zernike_8_8	0.0010235934879536802	0.0015739439460759124	0.0012878280722635079	0.0012951218354310334
Nuclei_Texture_InfoMeas2_RFP_3_03_256	0.0010234004699579444	0.0005164997719135018	0.00047919049930371464	0.0006730302470583869
Cells_Intensity_LowerQuartileIntensity_GFP	0.0010212911156287135	0.003549916946440946	0.0023186689311887328	0.002296625664419464
Cytoplasm_RadialDistribution_MeanFrac_CY5_4of4	0.001019121522348029	0.005884129259245145	0.005451034540749463	0.004118095107447546
Nuclei_Texture_InverseDifferenceMoment_RFP_3_01_256	0.001007900985522968	0.00050475322784449	0.0016590237788667985	0.0010572259974114188
Cells_Texture_Contrast_DAPI_3_00_256	0.001005391267403566	0.002696427832854667	0.002184636371962745	0.0019621518240736592
Nuclei_Texture_Correlation_GFP_3_03_256	0.0010038418564023847	0.0006231188865034135	0.0011924158984138243	0.0009397922137732075
Cytoplasm_Intensity_IntegratedIntensity_DAPI	0.0010025805259154242	0.00020715102615545504	0.0011389792043212381	0.0007829035854640391
Nuclei_Texture_InfoMeas2_DAPI_3_01_256	0.0009995999288417636	0.0030239282276948473	0.0028730656348300806	0.002298864597122231
Cells_Texture_InfoMeas1_RFP_3_03_256	0.0009840059579473294	0.0003198452836789498	0.0025736488765559077	0.0012925000393940623
Cytoplasm_Intensity_StdIntensityEdge_RFP	0.0009785775142309736	0.0011995571009513469	0.0012228698422189193	0.00113366815246708
Cells_AreaShape_Zernike_9_5	0.000976633301726946	0.0010742955346387181	0.0014096125626678888	0.001153513799677851
Cytoplasm_AreaShape_Zernike_1_1	0.0009680026223599085	0.0013858957354656969	0.0005118350845290524	0.0009552444807848859
Nuclei_AreaShape_Zernike_0_0	0.0009566230867491425	0.003199420112024301	0.006083431083987126	0.0034131580942535233
Nuclei_Intensity_MADIntensity_RFP	0.0009529896969781626	0.0002709864172402801	0.00029965987700948204	0.0005078786637426416
Nuclei_Intensity_MassDisplacement_RFP	0.0009443489673128415	1.8068102058549912e-05	5.5937272603432113e-05	0.00033945144732494114
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4	0.0009425637132988787	0.0018494895306046485	0.002430952311533834	0.0017410018518124537
Nuclei_Granularity_1_GFP	0.0009398871810941611	0.0005997057222400817	0.0009954200251598747	0.0008450043094980391
Cells_AreaShape_Zernike_5_1	0.0009382653448560067	0.00023377849105635486	5.9660933714380303e-05	0.0004105682565422473
Cytoplasm_AreaShape_Zernike_9_7	0.0009379037519696887	0.000278231537242349	0.00015129853040378522	0.0004558112732052743
Nuclei_AreaShape_Zernike_6_2	0.0009376948585594241	0.00035111911627611504	0.0006650826601399191	0.0006512988783251528
Nuclei_RadialDistribution_RadialCV_DAPI_1of4	0.0009297088000340581	0.0004338031236053338	0.0007563015488900007	0.0007066044908431309
Cytoplasm_AreaShape_Zernike_6_2	0.0009290921788314518	0.00018645265904014593	1.865506901607689e-05	0.00037806663562922485
Cells_RadialDistribution_RadialCV_CY5_1of4	0.0009275730811714155	0.0008218138274573086	0.0008984744845914937	0.0008826204644067394
Nuclei_Texture_Correlation_GFP_3_01_256	0.0009113315251971578	0.0008504732024681032	0.0015550070005776627	0.0011056039094143079
Cytoplasm_Texture_Contrast_GFP_3_00_256	0.0009050726223247929	0.002933968562111333	5.445392612104397e-06	0.0012814955256827433
Cells_Correlation_RWC_GFP_DAPI	0.0009022494954693941	0.0015432751600874875	0.0020858732354697004	0.0015104659636755273
Cells_AreaShape_Zernike_8_6	0.0008964859761508475	0.0005364497937625094	0.0009171703931848152	0.000783368721032724
Nuclei_AreaShape_Zernike_5_3	0.0008942123475688015	0.0004858316229916662	3.839109234646594e-05	0.0004728116876356445
Nuclei_Correlation_RWC_RFP_CY5	0.0008937701918040385	0.003619656425073541	0.0028866487960702903	0.0024666918043159563
Cytoplasm_AreaShape_Zernike_5_1	0.000891217699037337	0.00010997305879500085	0.00025285820500057924	0.0004180163209443058
Cells_AreaShape_MeanRadius	0.0008829265237408356	0.01319421436804815	0.012977032537057698	0.009018057809615562
Cells_RadialDistribution_MeanFrac_GFP_3of4	0.0008781334826244498	0.0029624746074083975	0.0025698668105893175	0.002136824966874055
Cells_Texture_InfoMeas1_GFP_3_01_256	0.0008690552176750942	0.001955289891654778	0.0010513968260722156	0.0012919139784673625
Nuclei_RadialDistribution_MeanFrac_GFP_2of4	0.0008639940763492963	0.002541578357991474	0.001904484631874308	0.0017700190220716928
Cytoplasm_AreaShape_Zernike_4_0	0.0008625671625991377	0.00026991494453860185	0.00028078957611296	0.00047109056108356645
Nuclei_Texture_Correlation_RFP_3_03_256	0.0008596175792662169	0.001980319616234929	0.002331139922220396	0.0017236923725738474
Nuclei_Texture_Contrast_GFP_3_00_256	0.000852519177209471	0.0007784627101643864	0.0002832121347291593	0.0006380646740343389
Nuclei_AreaShape_Zernike_7_1	0.0008471733863405325	0.00028339850971900884	0.0003137944540315605	0.0004814554500303673
Cells_Intensity_MeanIntensityEdge_CY5	0.0008449717353311066	0.0018976835432604829	9.303770573897603e-05	0.0009452309947768552
Nuclei_RadialDistribution_RadialCV_RFP_3of4	0.0008409345484508493	0.0005961936241922621	0.00035772293062043855	0.00059828370108785
Cytoplasm_AreaShape_Zernike_3_1	0.0008406886798269398	3.8656279461361574e-05	5.788615216966257e-05	0.00031241037048598797
Nuclei_AreaShape_Orientation	0.0008383556342432824	0.00028569901036122326	0.00017719734346508464	0.00043375066268986343
Cytoplasm_Correlation_Overlap_CY5_DAPI	0.0008315902006447854	0.0018663829868820793	0.000970173698753624	0.001222715628760163
Cells_AreaShape_Zernike_4_0	0.0008237885237801217	0.0006305085330785134	0.00032842765877936743	0.0005942415718793343
Nuclei_Texture_DifferenceEntropy_RFP_3_03_256	0.0008161398212032836	0.005532464674288717	0.0052383111696547476	0.003862305221715583
Nuclei_RadialDistribution_RadialCV_DAPI_4of4	0.0008085970343037714	0.0010795551248684225	0.0017204298366692535	0.0012028606652804824
Nuclei_Texture_InfoMeas2_RFP_3_01_256	0.0007921671129967849	0.0011044241076959506	0.0011465330332382994	0.0010143747513103448
Nuclei_RadialDistribution_FracAtD_DAPI_3of4	0.000790167666166374	0.002320647013561127	0.0010976817812781044	0.001402832153668535
Cytoplasm_Texture_Contrast_GFP_3_01_256	0.0007850937876869773	0.0015901333112333354	6.72007475052118e-05	0.0008141426154751747
Cytoplasm_AreaShape_Eccentricity	0.0007841288608412864	0.0005641014261389586	0.0002154964221013577	0.0005212422363605342
Cells_AreaShape_Zernike_9_3	0.0007628865085969999	5.9245778817936716e-05	0.0003293174375283092	0.00038381657498108194
Nuclei_RadialDistribution_RadialCV_GFP_1of4	0.0007620463499890171	0.0007274983621456094	0.0001973326055277816	0.0005622924392208028
Cells_RadialDistribution_RadialCV_GFP_2of4	0.0007574441732020553	0.000958580998476334	0.0011223735582536632	0.0009461329099773509
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	0.0007565190464486149	0.002346140662908802	0.0021394726440284876	0.001747377451128635
Cells_RadialDistribution_MeanFrac_RFP_2of4	0.0007495479694922874	0.0005892595631055747	0.00019604092157123363	0.0005116161513896985
Cells_AreaShape_Zernike_7_1	0.0007484925542575869	0.00022257487078505798	3.415787472270432e-05	0.0003350750999217831
Nuclei_AreaShape_Zernike_8_6	0.0007474138256970297	0.0003067306873088115	3.401343500415842e-05	0.0003627193160033332
Nuclei_RadialDistribution_FracAtD_CY5_1of4	0.0007468284325855286	0.001014953142544391	0.0006575050500325586	0.0008064288750541594
Cytoplasm_RadialDistribution_RadialCV_DAPI_3of4	0.0007327658583454725	0.000794553322468101	0.0015974109721371092	0.0010415767176502274
Cytoplasm_RadialDistribution_RadialCV_CY5_3of4	0.0007232257472187745	4.527937437411528e-05	0.00030527488806381613	0.0003579266698855686
Cytoplasm_Texture_Contrast_GFP_3_03_256	0.0007193818206557404	0.0020436602841073554	0.00014209167579961923	0.0009683779268542383
Cells_Correlation_Correlation_DAPI_GFP	0.0007152136378800035	0.014620653503065368	0.009690519296762033	0.008342128812569134
Cells_RadialDistribution_FracAtD_DAPI_1of4	0.0007087432862118225	0.0025216447312695674	0.002544384274838824	0.0019249240974400714
Cells_Texture_InfoMeas1_GFP_3_03_256	0.0007062114153696328	0.004893539931268682	0.0017213869409878064	0.0024403794292087067
Nuclei_RadialDistribution_RadialCV_GFP_3of4	0.0007031582227924296	0.0036766272280479057	0.004009526201324164	0.0027964372173881666
Cytoplasm_Correlation_K_DAPI_GFP	0.000688773111773147	0.005974987629801326	0.009410232335589188	0.005357997692387886
Cells_RadialDistribution_RadialCV_DAPI_3of4	0.0006858906542174667	0.001253336789809341	0.001860584595255459	0.0012666040130940891
Nuclei_Intensity_MinIntensityEdge_GFP	0.0006767760204465263	0.0007356985954105918	0.0006273228468087234	0.0006799324875552806
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256	0.0006753828995488772	0.0008709466383872297	0.0012765170187274148	0.000940948852221174
Cytoplasm_RadialDistribution_MeanFrac_RFP_2of4	0.000674224203349734	0.0009888954432650586	0.0013343025098870812	0.000999140718833958
Cytoplasm_Intensity_IntegratedIntensityEdge_GFP	0.0006668230483900524	0.0031478045947662893	4.879979712744027e-05	0.0012878091467612607
Cells_Texture_Correlation_RFP_3_01_256	0.0006652483533938634	0.0026742366857225933	0.00495037562036961	0.002763286886495355
Cells_RadialDistribution_MeanFrac_CY5_3of4	0.000648822463058013	0.003322510458606352	0.0024307171513117997	0.0021340166909920547
Nuclei_Correlation_RWC_RFP_DAPI	0.0006434651708977163	0.0006645595000353955	0.000281637817965007	0.0005298874962993728
Nuclei_AreaShape_Solidity	0.0006317113300601623	0.000435265703798141	0.0005634230380078731	0.0005434666906220588
Cells_Intensity_MaxIntensityEdge_CY5	0.0006291023621079761	0.00017391425962241555	0.0008714030098216592	0.000558139877184017
Cytoplasm_Intensity_MaxIntensity_DAPI	0.0006017398988220859	0.0004769211734666489	0.0009462679961521373	0.0006749763561469573
Cells_Correlation_Overlap_CY5_DAPI	0.0006004078908086037	0.001437949794846774	0.0019462830547822508	0.0013282135801458764
Cytoplasm_Texture_Contrast_DAPI_3_01_256	0.0005978178643017135	0.0014462734938378212	0.0008223065492515511	0.0009554659691303619
Nuclei_Intensity_MaxIntensity_GFP	0.0005799362593753828	0.0009613727622587924	0.0005372025777396764	0.0006928371997912839
Cells_Texture_InfoMeas1_GFP_3_00_256	0.000566315941059495	0.003692140695512545	0.0019444477066898164	0.0020676347810872856
Cells_Correlation_K_RFP_GFP	0.000564572049044421	0.0006163291520816631	0.0003036377098158534	0.0004948463036473124
Cells_Granularity_1_GFP	0.0005567684271949765	0.002680278052239903	0.0034845026080095824	0.0022405163624814872
Cytoplasm_AreaShape_Zernike_5_3	0.0005380646167757268	1.3098840074633481e-05	6.045246059314788e-06	0.00018573623430322505
Cytoplasm_Correlation_Overlap_GFP_RFP	0.0005366674030914775	0.00300695359714893	0.0037628765054423864	0.002435499168560931
Nuclei_AreaShape_Zernike_7_3	0.0005361327781552475	0.00041953048383434015	0.0005405390515849682	0.000498734104524852
Cytoplasm_Intensity_MADIntensity_CY5	0.0005272389098715465	0.0002315334433021764	0.0005084940028437611	0.0004224221186724947
Cells_Intensity_MassDisplacement_DAPI	0.0005247099602588229	0.003084412233847012	0.000501382748812623	0.0013701683143061527
Nuclei_RadialDistribution_FracAtD_CY5_2of4	0.0005221716341469701	0.0017227396235312375	0.0011810582553684501	0.001141989837682219
Cytoplasm_Intensity_StdIntensityEdge_GFP	0.0005214196307266017	0.0008835777040432675	0.0012865412672766847	0.000897179534015518
Nuclei_RadialDistribution_RadialCV_GFP_2of4	0.0005100772772627925	0.0002418024083249284	0.00043623067382328343	0.0003960367864703348
Nuclei_Texture_InfoMeas1_GFP_3_00_256	0.0005084596423669057	0.011777753400048182	0.011305083971605295	0.007863765671340128
Nuclei_AreaShape_Zernike_9_9	0.0005047767819458201	0.0003263379485709213	0.00028945577622491923	0.0003735235022472203
Nuclei_RadialDistribution_RadialCV_RFP_4of4	0.0005047146270228999	0.0004974821907585258	0.001314812540474396	0.0007723364527519406
Cells_Texture_Correlation_RFP_3_00_256	0.0005038848635862606	0.002748056302769304	0.0017382276671459593	0.0016633896111671747
Nuclei_Granularity_1_CY5	0.0004989032021804919	0.0010311266562649658	0.0013138607995670621	0.00094796355267084
Cytoplasm_AreaShape_Zernike_6_0	0.0004934777755152579	0.00012109461669109073	0.00020755940604756055	0.0002740439327513031
Cells_RadialDistribution_RadialCV_DAPI_1of4	0.0004922390142866587	0.00036882052641407955	0.0001066931836252786	0.0003225842414420056
Nuclei_RadialDistribution_MeanFrac_RFP_3of4	0.0004906969299240666	0.002870341053544254	0.0036430744556048044	0.0023347041463577085
Cytoplasm_AreaShape_Zernike_8_0	0.0004884776194919859	3.7928803182270665e-05	0.00010454227139469086	0.00021031623135631583
Cytoplasm_Intensity_IntegratedIntensity_RFP	0.00048657246907699947	0.004286735832680231	0.004805932788283739	0.00319308036334699
Cytoplasm_Correlation_RWC_DAPI_RFP	0.00048266461762633446	0.0002050917417696574	0.001317365641725439	0.0006683740003738103
Nuclei_Texture_Correlation_GFP_3_02_256	0.0004768477756785852	0.0021651480319266367	0.003814841144435864	0.0021522789840136953
Cytoplasm_RadialDistribution_MeanFrac_RFP_1of4	0.0004745120263785228	0.0005943711408085412	0.00024673853901923624	0.0004385405687354334
Nuclei_Texture_Correlation_DAPI_3_01_256	0.0004725520479041483	0.002754505552043284	0.005219626394070037	0.0028155613313391565
Nuclei_RadialDistribution_MeanFrac_DAPI_1of4	0.00046983636654554425	0.0002721142465989404	0.00011055847789643015	0.0002841696970136383
Cells_Neighbors_FirstClosestDistance_Adjacent	0.000465499288635871	0.000314496394035751	0.0001537604522861769	0.000311252044985933
Nuclei_RadialDistribution_RadialCV_CY5_3of4	0.0004643074595657434	0.0017598934819119494	0.001242284755068198	0.0011554952321819634
Nuclei_Intensity_MassDisplacement_GFP	0.0004579262179579639	0.0004989408702505688	0.000794852422006206	0.0005839065034049128
Cytoplasm_Texture_SumVariance_DAPI_3_03_256	0.0004568647702511506	0.00025852254856226827	0.0001969086512832252	0.00030409865669888135
Nuclei_AreaShape_Zernike_3_1	0.0004549118185539025	0.0009077901201906988	0.0011129075705997003	0.0008252031697814338
Nuclei_AreaShape_Extent	0.00045418735635175897	0.0003535311048266889	0.0007234933085963404	0.0005104039232582628
Nuclei_Correlation_K_DAPI_GFP	0.0004436433671511248	0.00021840206466855336	0.00024385564752296227	0.0003019670264475468
Cells_Correlation_RWC_RFP_DAPI	0.00044110351585751684	0.002114691882955745	0.0014255967039906187	0.0013271307009346267
Cytoplasm_Intensity_MaxIntensityEdge_GFP	0.00043819584834483866	0.002924179605043789	0.0015302355502716345	0.0016308703345534207
Nuclei_Texture_InverseDifferenceMoment_RFP_3_00_256	0.00043793955747711166	0.0016608605210890208	0.0008970896933978683	0.0009986299239880003
Nuclei_AreaShape_Zernike_9_3	0.0004356213608533678	0.0006961964052481189	0.00017232285117385363	0.0004347135390917801
Nuclei_RadialDistribution_FracAtD_CY5_3of4	0.0004302443804306044	0.0035334168053659533	0.002506449342013588	0.0021567035092700487
Cytoplasm_RadialDistribution_RadialCV_CY5_1of4	0.00042785050751591874	0.000654099180841961	0.00011189670226502281	0.0003979487968743009
Nuclei_Texture_Correlation_RFP_3_01_256	0.00042317230535326414	0.00142005426530427	0.0022288587349143046	0.0013573617685239462
Cytoplasm_Correlation_RWC_CY5_RFP	0.0004227004554591298	0.0026793854556586595	0.002203047747398783	0.001768377886172191
Nuclei_RadialDistribution_RadialCV_RFP_1of4	0.00041974118178758434	0.0002848787114522156	0.0001100752245344672	0.00027156503925808905
Cells_Intensity_IntegratedIntensityEdge_CY5	0.000417839392662342	0.0014022891955500663	0.0002708973623537126	0.000697008650188707
Cytoplasm_Granularity_1_RFP	0.0004133411370736199	0.0002196737503416359	0.0009805852588975553	0.0005378667154376037
Nuclei_RadialDistribution_FracAtD_RFP_3of4	0.00041085964692423767	0.0015963916621389437	0.002016789864916376	0.0013413470579931857
Cytoplasm_Texture_Correlation_GFP_3_03_256	0.0004019877919851897	0.0019887276393799253	0.0021679219855806273	0.0015195458056485808
Cytoplasm_AreaShape_Zernike_4_2	0.0004011834134113849	2.457424891636931e-05	0.001023043299731161	0.0004829336540196384
Nuclei_AreaShape_Zernike_9_5	0.00039955850003362307	0.00010480687208289457	0.0001780456806629587	0.0002274703509264921
Nuclei_RadialDistribution_FracAtD_DAPI_1of4	0.00039574915468401845	0.0032807877150753287	0.0025411520320186114	0.0020725629672593195
Cytoplasm_AreaShape_Zernike_8_4	0.0003870739391516418	5.772631841735915e-05	4.039443878996455e-05	0.0001617315654529885
Cells_Granularity_1_CY5	0.00038616936693026765	0.0028040721207088226	0.0026711472045392137	0.0019537962307261017
Cytoplasm_Texture_Contrast_RFP_3_02_256	0.00038428276251018044	0.00015742332631721708	0.0007559787498412017	0.0004325616128895331
Cells_AreaShape_Zernike_6_0	0.0003838761626205593	0.0006657899704133606	0.000895419841489696	0.000648361991507872
Cytoplasm_AreaShape_Zernike_9_1	0.0003837527323119718	0.00048714933765448194	0.0006299874910445266	0.0005002965203369934
Cytoplasm_RadialDistribution_RadialCV_GFP_3of4	0.00037649170227754353	0.002916664690960211	0.0021141728310335854	0.0018024430747571134
Nuclei_Intensity_MedianIntensity_RFP	0.0003735836606943471	0.0017276438044282211	0.004188536700520472	0.002096588055214347
Nuclei_AreaShape_Zernike_4_2	0.0003735035887277846	0.00018796301781812336	0.0005072582314893388	0.0003562416126784156
Cells_RadialDistribution_FracAtD_CY5_3of4	0.00036736444190306857	0.0004821850490167816	0.0021361981353953154	0.0009952492087717218
Cytoplasm_Texture_Correlation_GFP_3_01_256	0.00036614748940608097	0.0021414357425694136	0.00163336983056314	0.0013803176875128783
Nuclei_Texture_Correlation_DAPI_3_02_256	0.00036231023514629606	0.0029574533104964316	0.0010793223396455903	0.0014663619617627727
Cytoplasm_Correlation_Costes_RFP_DAPI	0.0003548920737460656	0.004449896441054726	0.003793624700545135	0.002866137738448642
Nuclei_AreaShape_Zernike_5_5	0.0003540810901101229	0.0005304929922769865	0.0004949767207850709	0.00045985026772406014
Nuclei_Texture_Correlation_DAPI_3_03_256	0.00035370050650685575	0.0013011490175726783	0.004063400327949959	0.0019060832840098309
Cells_Texture_InfoMeas2_GFP_3_00_256	0.0003531751172728253	0.002337419204763231	0.00014258752145293387	0.0009443939478296634
Nuclei_AreaShape_Zernike_7_5	0.00035236930943947665	0.0004941605129182363	0.0003046183031763497	0.00038371604184468753
Nuclei_Texture_Contrast_RFP_3_01_256	0.0003420302046306994	0.0009147736685422891	0.00045775111338342857	0.000571518328852139
Nuclei_AreaShape_Zernike_6_0	0.00033986153149264336	7.744145527375064e-05	0.000433270815191387	0.0002835246006525937
Nuclei_AreaShape_Zernike_8_0	0.00033038017196593473	1.7392621684398828e-05	0.0007154161472853021	0.0003543963136452119
Nuclei_AreaShape_Zernike_6_4	0.00032850024982206165	0.000317773161257298	0.000676989153251172	0.00044108752144351055
Nuclei_Correlation_Correlation_DAPI_RFP	0.00031808766245235685	0.0009838189218694122	0.0001659393449962288	0.0004892819764393326
Cells_RadialDistribution_FracAtD_RFP_4of4	0.000317388445234165	0.00040470735247300806	0.0005667463728309003	0.00042961405684602445
Cells_Texture_InfoMeas2_RFP_3_01_256	0.0003170621475502433	0.0003804606968948406	0.0010973037308374903	0.0005982755250941914
Nuclei_RadialDistribution_FracAtD_GFP_2of4	0.00031449255064731836	0.0006326795124080615	0.00047983025967338923	0.00047566744090958975
Nuclei_Texture_Contrast_RFP_3_03_256	0.00031066625529488026	0.0005154205666830686	2.3489568158768257e-05	0.00028319213004557233
Cells_Texture_InfoMeas1_RFP_3_01_256	0.0003091988288296925	0.0019707983331009806	0.0016336015137804938	0.0013045328919037223
Cells_AreaShape_Zernike_8_0	0.00030914751153516564	0.0001768241257879921	0.0004652836850168767	0.0003170851074466782
Cytoplasm_Texture_Contrast_DAPI_3_03_256	0.00029924931973064714	0.0013302293363706389	0.00013519479020094663	0.0005882244821007442
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.00028813448392454226	0.000544314513378192	0.0006809906996088293	0.0005044798989705212
Cells_AreaShape_Zernike_5_3	0.00028476347821259083	0.00038112044888867356	0.0001344952437121466	0.0002667930569378037
Nuclei_RadialDistribution_MeanFrac_GFP_1of4	0.00028160261701158835	0.0011577354626676382	0.0005416852504100794	0.0006603411100297687
Nuclei_AreaShape_Zernike_8_4	0.0002779540448983755	0.0007501084983089311	0.0002706392124868561	0.00043290058523138755
Nuclei_RadialDistribution_RadialCV_RFP_2of4	0.0002766401822020366	0.00027757815463185854	0.0003710625399488573	0.00030842695892758414
Nuclei_Texture_Contrast_GFP_3_02_256	0.00027326149887918315	0.0002559600980869076	0.00017773219579338704	0.00023565126425315928
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	0.00026247882241980876	0.005075014095772827	0.0035766211764023726	0.002971371364865003
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4	0.0002619709211670598	0.0007695171770227609	3.935067499368091e-05	0.0003569462577278338
